0.22244298	-0.46773	0.6891445	-0.28175312	0.038931746	0.6782467	0.121310174	0.68287796	0.14617564	0.7206441	0.15617138	-0.33323976	0.696761	0.29433987	0.14529593	-0.711553	-0.3542171	-0.5805648	0.6746139	-0.38280898	0.096196964	-0.8356966	-0.65806276	-0.74678344	-0.6745883	0.21899854	0.075461015	-0.36862665	-0.7989356	0.50830805	0.2486418	0.6954135	-0.024142072	-0.47916856	-0.58317584	-0.08758791	0.73771983	-0.17186834	-0.4943307	0.0849206	-0.26064947	-0.43914533	-0.17201982	-0.029373026	0.6306869	0.5880194	0.55759937	0.7887854	-0.56253386	0.47762248	0.86920005	0.19689654	-0.60833454	-0.74899155	-0.50979364	0.21090841	-0.14064692	-0.5121663	-0.42831925	0.61140037	-0.23038809	-0.3203622	-0.5981218	-0.10114975	-0.5523469	0.16665515	-0.71648496	-0.54164124	0.30026266	0.52183735	-0.42811686	0.5737149	0.82757336	-0.022025459	-0.31931978	0.60216314	0.7585165	0.5876071	-0.6959061	0.56915617	-0.025519822	-0.4291128	0.4048414	0.6074042	-0.33837798	0.37059575	0.4869498	0.17438291	0.54910284	0.41579813	-0.5781954	-0.47699407	-0.735341	-0.63845253	0.23803623	-0.37627307	0.012132605	0.3872455	-0.7624607	-0.48965272
-0.102940924	-0.7341276	0.8758964	-0.53833574	0.0290445	0.8763182	0.03755348	0.6578374	0.009751038	0.9441131	0.21309781	-0.67561203	0.8533939	0.37924272	0.14370354	-0.9544428	-0.67760426	-0.56822664	0.6791023	-0.45030752	0.022914652	-0.90632755	-0.88116413	-1.0274866	-0.73892	0.38295764	0.2475001	-0.28706592	-1.020025	0.22714221	0.2815198	1.0540645	0.23963167	-0.3009421	-0.45775914	-0.34313837	0.794316	-0.03029087	-0.6208454	-0.15791208	-0.17947286	-0.73772	-0.27647674	0.13624363	0.6678238	0.6881757	0.7800104	0.7584513	-0.80588466	0.7490449	1.0591618	0.0379411	-0.7576432	-1.0147097	-0.7036503	0.25167555	-0.38346907	-0.49040505	-0.6658854	0.56697124	-0.29800507	-0.31581998	-0.63789856	-0.5316246	-0.76543915	0.41892347	-0.713041	-0.5044689	0.62225926	0.858118	-0.6586113	0.8733509	0.7946699	-0.03116484	-0.3641858	0.89013207	1.0234833	0.3899825	-0.9368162	0.7356995	-0.13203251	-0.46367207	0.44386435	0.51203406	-0.42254275	0.16594677	0.45065814	0.55938256	0.6607848	0.50930494	-0.87159	-0.65914047	-0.9878566	-0.87943095	0.19950148	-0.52704006	0.24661595	0.631498	-0.9834882	-0.5768836
-0.516604	-1.057224	1.0407175	-0.85396993	0.13210234	0.66314274	-0.409209	0.7014895	-0.06955489	1.0766594	0.43267855	-0.6711173	0.65821636	0.4429212	0.0013883075	-0.96569526	-0.89461094	-0.6230905	0.94879234	-0.3587421	0.18805753	-0.5624075	-1.199773	-1.0840923	-0.763725	0.6356857	0.37191737	-0.09177039	-0.9138259	0.13135172	0.5546762	1.2467673	0.34552497	-0.14493445	-0.57859033	-0.60611486	0.75508124	0.11127825	-0.83407855	-0.30215257	-0.12432719	-0.98307616	-0.16087388	0.37355828	0.46534175	0.8195915	0.51416165	0.67759866	-0.6208788	1.0793769	1.3689272	0.39585787	-0.7186409	-1.0250316	-0.64418674	0.14345962	-0.44707432	-0.5391712	-0.82181096	0.3786168	-0.27938157	-0.15932342	-0.8902184	-0.8486287	-1.0998989	0.68094325	-0.80413675	-0.33010298	0.9455334	1.1058973	-0.7255711	1.054586	0.7958607	-0.059767023	-0.4245244	0.9689602	1.343763	0.4816761	-1.068784	0.6192797	-0.30566365	-0.28868613	0.52282983	0.5776077	-0.5228071	0.1787194	0.24358559	0.63895065	0.7339209	0.15046626	-0.8782362	-0.6924756	-1.2459759	-0.66042477	-0.06955897	-0.7080015	0.30244726	0.88707864	-0.7421711	-0.52174157
-0.4301356	-1.2448323	1.2205305	-0.93445265	0.08573436	0.84582216	-0.54657525	0.96139663	0.20068395	1.3356638	0.31996107	-0.9424431	0.7835721	0.28604487	-0.16050506	-0.9353524	-0.8792932	-0.8341158	1.2268128	-0.510309	0.3428227	-0.7482364	-1.188201	-1.2232764	-0.9295743	0.5655351	0.22183944	-0.074883126	-1.2222534	0.40446922	0.38628766	1.3155576	0.1734248	-0.22151288	-0.53623724	-0.4423818	0.6282618	0.19752434	-0.7909966	-0.26142722	-0.26294827	-0.9251438	-0.4023754	0.30423838	0.7208373	0.7728135	0.676324	0.9363271	-0.7186101	1.0675216	1.5467563	0.47451416	-1.0468847	-1.2629983	-0.82468456	0.2362813	-0.36773962	-0.57416457	-1.0742879	0.61680305	-0.35278013	-0.26187557	-0.9234735	-0.704426	-1.0243016	0.6720521	-1.007542	-0.4819153	1.0651805	0.9955793	-0.8119526	1.1115419	1.1044005	-0.41846448	-0.3340878	1.0709901	1.517651	0.5648804	-1.222201	0.8513093	0.0018549721	-0.59321684	0.3573038	0.92528194	-0.6541734	0.33893692	0.494442	0.63910306	0.74644274	0.052544046	-0.90977305	-0.9124392	-1.4277552	-0.90881944	0.18692827	-0.8430652	0.29736656	0.7473626	-0.967091	-0.600803
-0.34754172	-1.1393557	1.3040142	-0.93200016	-0.28453586	0.3995217	-0.68351173	0.6743554	0.34211317	1.3798705	0.4561185	-0.5149298	0.6426849	0.29458883	-0.2256824	-0.54747385	-0.85814846	-0.92803574	1.1408218	-0.4146274	0.31152028	-0.6951449	-0.95686644	-1.0191848	-0.5421059	0.061713226	0.10422849	0.12938869	-1.0325239	0.5947508	0.17624013	1.165737	-0.040367216	0.1513182	-0.4454716	-0.18792377	0.31284225	0.3449972	-0.53469604	-0.16918455	-0.5705422	-0.55458003	-0.61676913	0.1884375	0.40854383	0.50237495	0.6296529	0.66364104	-0.63862646	1.0914826	1.4734908	0.22415134	-0.8640143	-1.2810882	-0.6908978	0.16530308	-0.28123716	-0.34594473	-1.3056213	0.5757183	-0.37614113	-0.006141449	-0.9108719	-0.6472507	-0.7827689	0.6020296	-0.9868046	-0.54184604	0.9914343	0.6242582	-0.5844041	0.9652863	1.0200974	-0.45034263	0.015127066	0.9009524	1.4396122	0.5823471	-1.1593215	1.0486805	-0.013246479	-0.8689271	0.2974767	1.1105062	-0.5026846	0.01641422	0.4564321	0.6950692	0.547513	0.12549491	-0.6371752	-0.79241693	-1.3950557	-1.0500557	0.28620422	-1.068224	0.24072129	0.6405245	-0.9780996	-0.2557811
-0.75895953	-1.4979713	1.2370359	-0.93197817	0.38319248	0.64843446	-0.48057818	0.2796432	-0.17471233	0.9229801	-0.11485909	-1.0225121	0.8469903	0.3354032	-0.035856068	-0.16316985	-1.1339747	-0.14761652	1.2838413	-0.4046035	0.03196528	-0.65017587	-1.2502894	-1.2027032	-0.9587096	0.35278586	-0.19740367	0.065084755	-0.7413067	0.25890237	0.41823825	1.4931233	0.50792104	-0.2893151	-0.76708704	-0.21194446	0.0010600906	0.20500457	-0.49493515	-0.6077317	0.037467223	-1.1574024	-0.14108379	0.66008896	0.20810217	0.96265256	0.11969478	0.19546884	-0.8979157	1.2262783	1.0784732	0.7965869	-0.64455986	-0.88830125	-0.7362371	0.0073027816	-0.8660648	0.15302315	-0.79392517	0.68670386	-0.4184732	-0.2324267	-0.35024872	-0.51821256	-1.2910596	0.67988414	-0.744424	-0.6214527	1.2891997	1.1476426	-1.155805	1.334349	0.83303696	-0.8169607	-0.3260566	0.7536515	1.3927239	0.03544895	-1.0265177	0.9424078	0.5141853	-0.8109196	0.6396967	0.9562518	-0.9272562	0.42864856	0.3888879	0.7736511	0.49337664	0.24251465	-0.9592455	-0.9460324	-1.3429078	-0.55726403	0.44930336	-1.0679675	0.6868936	0.7553595	-1.1542768	-0.6572779
-0.36768916	-1.5149169	1.21784	-1.0145533	0.4754409	0.39984044	-0.6242564	0.2689247	0.042112973	1.1506774	-0.3986408	-0.5722674	1.2009232	0.6959325	0.18061788	-0.38764882	-0.9924203	-0.070259124	1.6308143	-0.14713395	0.064664006	-0.53599405	-1.3811344	-1.4233993	-0.7019332	0.064399645	-0.5276816	0.109125376	-0.5109828	0.7690947	0.5772969	1.3501494	-0.122991115	-0.3386664	-0.9526822	-0.3435483	-0.12851183	-0.24073215	-0.70918596	-0.6089818	-0.11295849	-1.196451	-0.5575545	0.2717207	0.20096059	0.8442631	0.44262308	0.046597023	-0.7323407	1.3327142	1.3407451	0.48564616	-0.3037965	-0.70058787	-0.49738145	0.18073148	-0.5420965	-0.21626836	-1.0464473	0.9986294	-0.78505737	-0.6845348	-0.9175772	-0.52844554	-1.1863233	0.2573254	-0.95724446	-0.7881226	1.2904207	1.2395275	-0.8644033	1.4738775	0.922512	-0.47075635	-0.28183126	0.48593262	1.0023524	0.12020892	-0.63889056	1.2374527	0.54807246	-0.7548942	0.8954787	0.82225996	-0.8190199	0.12994716	0.17074019	0.08931941	0.18988572	0.66242164	-0.6468948	-0.8650671	-0.9776255	-0.44513875	0.2927626	-1.1211892	0.24147336	0.91713977	-0.97232014	-1.143921
-0.11793248	-1.3960359	1.2410339	-0.92373616	0.20652246	0.673182	-0.6191046	0.106372625	-0.04180645	1.332857	-0.547806	-0.67719644	1.5848134	0.9514532	0.36034247	-0.41538334	-0.9308172	-0.07359919	1.5367924	-0.17467389	-0.29267865	-0.70087767	-1.591172	-1.6077108	-0.7509612	0.054219205	-0.16123077	0.20483054	-0.75077635	0.67557025	0.76358545	1.4892049	0.13186473	-0.346832	-0.66660357	-0.19807924	-0.27311936	-0.44588736	-0.71921414	-0.656391	-0.16902886	-1.2648753	-0.7600541	0.070027135	0.15023431	0.92645	0.6308889	0.021322604	-1.2786726	1.5562015	1.4096192	0.07938232	-0.19666116	-0.88231814	-0.5578689	0.1858278	-0.7651361	-0.23017815	-1.1280833	1.0915191	-1.0912685	-1.0541013	-0.87981635	-0.8009788	-1.2994485	0.4303682	-1.0016901	-1.0783495	1.1642696	1.3491647	-0.7748061	1.563204	0.72809803	-0.42505646	-0.2056851	0.58075535	0.94710076	-0.122590475	-0.642201	1.0298535	0.46744853	-0.85962284	0.82744044	0.69235635	-0.8173992	0.03467831	0.27470967	0.12708358	0.33087072	0.936148	-0.9177709	-0.9627582	-0.96086985	-0.8987329	0.39586928	-1.1075797	0.1646045	0.572448	-1.2465154	-1.4332966
-0.5747648	-1.3090228	1.3784491	-1.2016358	0.5573784	0.47861	-0.5224882	-0.03757351	-0.08812978	1.413073	-0.51716614	-0.5108542	1.4389364	0.9056156	0.4949136	-0.4471284	-1.1478542	-0.07039727	1.455573	0.07200419	-0.12579258	-0.5331311	-1.7390823	-1.6155787	-0.67197746	0.30212656	0.20471866	-0.09900808	-0.68586975	0.6491158	1.0063254	1.6950476	0.38981467	-0.12516958	-0.8345159	-0.4622953	-0.13822988	-0.23187675	-0.8858896	-0.5627347	-0.32818845	-1.3511988	-0.6862571	0.24101086	-0.13791575	1.1275171	0.61286646	0.048449054	-1.0569109	1.826589	1.5026084	0.24852623	0.04806448	-0.8384464	-0.4477027	-0.09672161	-0.75180954	-0.21301925	-1.1664162	1.0179689	-0.935099	-0.94464236	-1.0284008	-1.0837898	-1.2989782	0.48477578	-0.9977156	-1.03509	1.0965575	1.496399	-0.8148114	1.7421613	0.6177616	-0.27444544	-0.40341875	0.43273076	1.0323888	0.00027494674	-0.81387645	0.8395072	0.09246016	-0.75705636	0.76389396	0.6665489	-0.713971	0.054286133	0.030074466	0.19355457	0.28847623	0.8349035	-1.0383565	-0.71254915	-0.9596864	-0.47219586	0.24490473	-1.2529799	0.023342118	0.92309874	-1.101525	-1.3372163
-0.69756	-1.1883458	1.0438868	-1.08548	0.39121905	0.5975508	-0.7447596	0.19491191	0.26442978	1.5228033	-0.82022125	-0.7927686	1.4506085	1.0694544	0.31543565	-0.41143557	-0.8515108	0.04346676	1.1769974	-0.15183334	0.08650932	-0.36242336	-1.8265005	-1.6670684	-0.7281008	0.5560424	0.19847041	-0.23333392	-0.8468806	0.79927486	0.8607465	1.8001138	0.2337382	-0.14124991	-0.5497283	-0.2309581	-0.30265906	-0.55326486	-0.8963477	-0.4905454	-0.34193256	-1.3404982	-0.83810467	0.3572585	-0.190077	1.0449972	0.7241301	0.3162346	-0.8942691	1.9102373	1.7618145	0.6559829	-0.09692621	-0.97014385	-0.7174861	0.0072832615	-0.43558034	-0.43521324	-1.2663096	1.1800652	-0.890225	-1.0244257	-0.8134984	-0.99233764	-1.3491459	0.81042415	-0.94458574	-1.1615553	0.95815486	1.3806161	-0.83567685	1.6373142	0.55336344	-0.36521512	0.015129183	0.39070386	1.0022733	0.23258018	-0.77666503	0.69523704	0.4314323	-0.4031244	0.5331918	0.6351928	-0.9855279	0.2629561	-0.056969706	0.024221506	0.31448364	0.63803226	-1.2940041	-0.7068727	-0.9467068	-0.06930424	0.37324727	-1.3349321	0.010822105	0.91453916	-1.2408447	-1.4792
