건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
2001,아파트,1698,2,128.7394217,35.30540838
2001,아파트,1699,2,128.7390032,35.30501454
2001,아파트,1700,2,128.7392424,35.30442682
15001,주유소,105,2,128.8657741,35.24386793
15001,주유소,106,2,128.8659737,35.24383231
7107,병원,107,2,128.8585456,35.23799224
15001,주유소,297,2,128.8506285,35.23042193
15001,주유소,298,2,128.8507928,35.23052991
15001,주유소,299,2,128.8508326,35.23070076
15001,주유소,300,2,128.8509841,35.23046255
15001,주유소,301,2,128.8509111,35.23027842
2001,아파트,311,2,128.8487907,35.22889975
15001,주유소,1363,2,128.9247926,35.22669861
15001,주유소,1364,2,128.9249013,35.22658387
15001,주유소,1365,2,128.9249442,35.22668096
15001,주유소,1722,2,128.7615429,35.29777032
15001,주유소,1723,2,128.7613806,35.29774631
15001,주유소,2035,2,128.7968612,35.29471751
15001,주유소,2036,2,128.7967498,35.29454759
15001,주유소,2037,2,128.7968664,35.29436127
15001,주유소,2038,2,128.7967286,35.2944697
15001,주유소,1724,2,128.7616079,35.29782757
15001,주유소,1739,2,128.7529495,35.30377553
15001,주유소,1740,2,128.7530687,35.30384224
15001,주유소,1741,2,128.7531975,35.30366789
15001,주유소,1742,2,128.753359,35.30371496
7107,병원,148,2,128.8613146,35.23962794
7107,병원,149,2,128.8614605,35.23960098
15001,주유소,682,2,128.8815481,35.22659941
15001,주유소,683,2,128.8812786,35.22663042
15001,주유소,1743,2,128.7532873,35.30363564
15001,주유소,1744,2,128.7536272,35.30326233
15001,주유소,1752,2,128.7527177,35.30501915
15001,주유소,1753,2,128.7525752,35.30497638
15001,주유소,1754,2,128.7528168,35.30497813
15001,주유소,2095,2,128.7848107,35.2928993
15001,주유소,2096,2,128.7848379,35.29301845
15001,주유소,366,2,128.8485889,35.22449409
15001,주유소,367,2,128.8487013,35.22438155
15001,주유소,368,2,128.8486465,35.22418583
7107,병원,703,2,128.8872573,35.22716998
7107,병원,704,2,128.8869278,35.22725164
7107,병원,1027,2,128.8980323,35.22813814
7107,병원,1036,2,128.8958779,35.22794044
15001,주유소,396,2,128.8469125,35.21851935
15001,주유소,1466,2,128.7097258,35.29935664
15001,주유소,1467,2,128.7096853,35.29941158
15001,주유소,1468,2,128.7096166,35.29924049
15001,주유소,1469,2,128.7095682,35.29946322
15001,주유소,1787,2,128.7705111,35.29665159
15001,주유소,1789,2,128.7704747,35.29658186
15001,주유소,404,2,128.8473858,35.21726017
15001,주유소,405,2,128.8472463,35.21711141
15001,주유소,410,2,128.8461178,35.21708992
15001,주유소,411,2,128.8462781,35.21690845
15001,주유소,417,2,128.8442877,35.20808058
15001,주유소,418,2,128.8442231,35.20810493
15001,주유소,419,2,128.8440932,35.20820852
15001,주유소,438,2,128.8459101,35.21242062
15001,주유소,443,2,128.8453265,35.21059203
15001,주유소,444,2,128.84563,35.21046225
15001,주유소,1085,2,128.9046038,35.22875454
15001,주유소,1086,2,128.9046208,35.22862715
15001,주유소,1098,2,128.9164807,35.22926258
15001,주유소,1099,2,128.9164724,35.22937419
15001,주유소,1100,2,128.9167815,35.22936868
15001,주유소,1511,2,128.7077877,35.29431338
15001,주유소,1512,2,128.7077744,35.29437605
15001,주유소,1513,2,128.7078542,35.29415198
15001,주유소,1514,2,128.70768,35.29419619
15001,주유소,2184,2,128.8276091,35.27789822
15001,주유소,2185,2,128.8273425,35.2779116
15001,주유소,2186,2,128.8275185,35.27796743
15001,주유소,806,2,128.8650932,35.25789715
15001,주유소,807,2,128.8652747,35.2578406
2001,아파트,856,2,128.8630963,35.26358112
2001,아파트,857,2,128.8629106,35.26273944
2001,아파트,858,2,128.8632293,35.2630628
2001,아파트,859,2,128.8637563,35.26273105
2001,아파트,860,2,128.8636749,35.26226343
15001,주유소,1171,2,128.9164975,35.22849803
15001,주유소,1172,2,128.9163925,35.22881606
15001,주유소,1173,2,128.9164191,35.22867116
15001,주유소,1920,2,128.8173399,35.28420036
15001,주유소,531,2,128.8293432,35.2065275
15001,주유소,532,2,128.8294345,35.2065456
15001,주유소,545,2,128.8133619,35.20064568
15001,주유소,546,2,128.8134296,35.20061259
15001,주유소,547,2,128.8134657,35.20062039
2001,아파트,861,2,128.8627519,35.2633045
2001,아파트,862,2,128.8629868,35.26224776
15001,주유소,2262,2,128.8667088,35.28457258
15001,주유소,2263,2,128.866637,35.28429746
15001,주유소,2264,2,128.8666196,35.28414295
15001,주유소,2265,2,128.8666827,35.28394332
7107,병원,221,2,128.8519581,35.23269031
15001,주유소,561,2,128.7778768,35.18133423
15001,주유소,562,2,128.7778654,35.18147208
15001,주유소,906,2,128.8563651,35.27033533
15001,주유소,1298,2,128.9237768,35.22703849
15001,주유소,1619,2,128.7091785,35.29991268
15001,주유소,1620,2,128.7091525,35.30003995
15001,주유소,1621,2,128.7089616,35.29991451
15001,주유소,1954,2,128.8087848,35.29413433
15001,주유소,1955,2,128.8086879,35.29404697
15001,주유소,907,2,128.8564171,35.27021835
2001,아파트,946,2,128.8628883,35.26147274
2001,아파트,947,2,128.8634008,35.26139023
2001,아파트,948,2,128.8637065,35.25990029
2001,아파트,949,2,128.8630164,35.26063463
2001,아파트,950,2,128.8642781,35.25991628
2001,아파트,955,2,128.8644242,35.26034645
2001,아파트,956,2,128.863593,35.26064701
2001,아파트,957,2,128.8641586,35.26075033
2001,아파트,958,2,128.8639488,35.2613422
2001,아파트,959,2,128.8641616,35.26184179
2001,아파트,960,2,128.8631292,35.25988568
15001,주유소,1347,2,128.9271973,35.22356085
15001,주유소,1348,2,128.9270211,35.22356516
15001,주유소,1349,2,128.9262925,35.22480378
15001,주유소,1350,2,128.9261252,35.22496559
15001,주유소,16222,2,128.8077662,35.30473209
15001,주유소,16223,2,128.8078926,35.30453438
15001,주유소,16562,2,128.8000384,35.32333344
15001,주유소,16563,2,128.8000716,35.32325152
15001,주유소,16564,2,128.8001135,35.32341144
6310,복합유통.제공업소,16601,2,128.8016847,35.32307799
15001,주유소,16685,2,128.7816533,35.33919076
15001,주유소,16686,2,128.7816618,35.33901512
15001,주유소,16687,2,128.7815852,35.33912951
15001,주유소,16389,2,128.8077178,35.3116509
15001,주유소,16390,2,128.8076402,35.31148041
2001,아파트,15785,2,128.8509399,35.23544167
2001,아파트,15786,2,128.851495,35.23463657
2001,아파트,15787,2,128.8511092,35.23526455
2001,아파트,15788,2,128.8512898,35.2350946
2001,아파트,15789,2,128.8514751,35.23492654
2001,아파트,15792,2,128.851973,35.23589903
2001,아파트,15793,2,128.8521567,35.2357306
2001,아파트,15794,2,128.8523827,35.23558244
2001,아파트,15796,2,128.8517576,35.23604366
2001,아파트,16138,2,128.7372009,35.30068902
2001,아파트,16140,2,128.7369106,35.29882595
2001,아파트,16141,2,128.7368166,35.29833452
2001,아파트,16142,2,128.7363461,35.29835984
2001,아파트,16143,2,128.7362794,35.29791345
2001,아파트,16144,2,128.7367369,35.29782726
2001,아파트,7630,2,128.8645684,35.23121407
2001,아파트,7633,2,128.863752,35.23059514
2001,아파트,7634,2,128.8629149,35.23070691
2001,아파트,7635,2,128.8634054,35.23031154
2001,아파트,7636,2,128.8628933,35.23118159
2001,아파트,7637,2,128.8637483,35.23107392
7107,병원,8462,2,128.9108044,35.24817012
15001,주유소,9510,2,128.754172,35.26767413
15001,주유소,9511,2,128.7540719,35.2678299
2001,아파트,3432,2,128.8698336,35.23789322
2001,아파트,3433,2,128.8699524,35.2383947
2001,아파트,3443,2,128.8684372,35.23540937
2001,아파트,5299,2,128.7983262,35.19627522
2001,아파트,5300,2,128.7977199,35.19640972
2001,아파트,5301,2,128.797968,35.19583323
2001,아파트,5302,2,128.796771,35.19574168
2001,아파트,5303,2,128.7969503,35.19534739
2001,아파트,5304,2,128.7965666,35.19615618
2001,아파트,5983,2,128.7954829,35.18405825
2001,아파트,7236,2,128.8016639,35.20914682
2001,아파트,7243,2,128.7976998,35.2057229
2001,아파트,7244,2,128.7975757,35.20536617
2001,아파트,7247,2,128.798448,35.20562471
2001,아파트,7248,2,128.7985462,35.20604908
2001,아파트,7642,2,128.8652926,35.23162468
2001,아파트,7643,2,128.8651962,35.23113273
2001,아파트,7645,2,128.8656916,35.23132048
2001,아파트,7646,2,128.8655995,35.23084265
2001,아파트,7647,2,128.865136,35.23066412
2001,아파트,7648,2,128.8655098,35.23037727
15001,주유소,7965,2,128.9211741,35.23486954
15001,주유소,7966,2,128.9209938,35.23501525
2001,아파트,8189,2,128.8704671,35.25775097
2001,아파트,8191,2,128.870357,35.25840596
2001,아파트,8472,2,128.9123037,35.2488261
2001,아파트,8473,2,128.9122482,35.24926025
2001,아파트,8474,2,128.9123258,35.24794401
2001,아파트,8475,2,128.9124493,35.24841356
2001,아파트,8477,2,128.912721,35.24871938
2001,아파트,8483,2,128.9116487,35.2481985
2001,아파트,8484,2,128.9114415,35.24859373
2001,아파트,8485,2,128.9113139,35.24900896
2001,아파트,3444,2,128.8694167,35.23528419
2001,아파트,3445,2,128.8695634,35.23574446
2001,아파트,3446,2,128.8698459,35.23618958
2001,아파트,3447,2,128.8697318,35.23607239
2001,아파트,3448,2,128.8693987,35.23543894
2001,아파트,3449,2,128.8695474,35.23562267
2001,아파트,3451,2,128.8685549,35.23635809
2001,아파트,3452,2,128.8685018,35.23613526
2001,아파트,3453,2,128.8684628,35.23588534
2001,아파트,3454,2,128.8684883,35.23563419
2001,아파트,3455,2,128.8684184,35.23575675
2001,아파트,4448,2,128.869602,35.2402514
2001,아파트,4449,2,128.86925,35.23995247
2001,아파트,4450,2,128.8697311,35.24071482
2001,아파트,5984,2,128.7953911,35.18358235
2001,아파트,5986,2,128.7964304,35.18409686
2001,아파트,5987,2,128.7966823,35.18357337
2001,아파트,5989,2,128.7961593,35.18370462
2001,아파트,5990,2,128.7957322,35.18326203
2001,아파트,7249,2,128.7978729,35.20574253
2001,아파트,7252,2,128.7983597,35.20517125
2001,아파트,7253,2,128.7991426,35.20572886
2001,아파트,7255,2,128.7978405,35.20519215
2001,아파트,7649,2,128.8649358,35.23021186
2001,아파트,8192,2,128.8703134,35.25903407
2001,아파트,8193,2,128.8702595,35.25966154
2001,아파트,8194,2,128.8695284,35.25944805
2001,아파트,8195,2,128.868031,35.25878731
2001,아파트,8196,2,128.8678417,35.25935527
2001,아파트,8197,2,128.8688091,35.25888351
2001,아파트,8198,2,128.868703,35.25951292
2001,아파트,8199,2,128.8684193,35.25765062
2001,아파트,8490,2,128.9121995,35.24961705
2001,아파트,8491,2,128.9119899,35.25006418
2001,아파트,8495,2,128.9108452,35.25076255
2001,아파트,8496,2,128.9110311,35.24980279
2001,아파트,8498,2,128.9109691,35.25028792
2001,아파트,8499,2,128.911798,35.25051485
15001,주유소,3222,2,128.8866779,35.23958967
15001,주유소,3223,2,128.8863315,35.23982365
15001,주유소,3224,2,128.8864253,35.2396087
2001,아파트,3456,2,128.8680715,35.2358127
15001,주유소,3468,2,128.7677539,35.23776565
15001,주유소,3469,2,128.7678099,35.23755627
2001,아파트,4453,2,128.8686512,35.24003049
2001,아파트,4454,2,128.868775,35.24061274
2001,아파트,4456,2,128.8690156,35.24032499
2001,아파트,4457,2,128.8691682,35.24078761
2001,아파트,4460,2,128.8708417,35.2400945
2001,아파트,4461,2,128.8711056,35.24031104
2001,아파트,4462,2,128.8708737,35.24057108
2001,아파트,4464,2,128.8711276,35.23975659
2001,아파트,4465,2,128.8704813,35.23979373
15001,주유소,4771,2,128.8706751,35.31645327
2001,아파트,5337,2,128.8020365,35.20097156
2001,아파트,5338,2,128.8035973,35.20094664
2001,아파트,5340,2,128.8028362,35.20077151
2001,아파트,5343,2,128.8036602,35.20136264
2001,아파트,6000,2,128.7948645,35.17946182
2001,아파트,6002,2,128.7954672,35.17946115
2001,아파트,6003,2,128.7955825,35.17897567
2001,아파트,6005,2,128.7948685,35.17897304
15001,주유소,6014,2,128.7964087,35.17996662
15001,주유소,6015,2,128.7964766,35.1801064
15001,주유소,6982,2,128.7492242,35.31624481
15001,주유소,6983,2,128.7493925,35.31637723
7107,병원,7671,2,128.8933198,35.23506254
5301,예식장,7672,2,128.8937575,35.23515935
5301,예식장,7673,2,128.8940322,35.23522506
7107,병원,7674,2,128.8947085,35.23475644
2001,아파트,8200,2,128.8689806,35.25823798
2001,아파트,8201,2,128.8696451,35.25819312
2001,아파트,8202,2,128.8691858,35.25763896
2001,아파트,8204,2,128.8682221,35.25818385
2001,아파트,8500,2,128.9116234,35.2509724
15001,주유소,9277,2,128.7631532,35.29056088
15001,주유소,9278,2,128.7628906,35.29075427
15001,주유소,9759,2,128.8214803,35.23392828
15001,주유소,2336,2,128.8721132,35.31207353
15001,주유소,2337,2,128.8719135,35.31225395
15001,주유소,2338,2,128.872269,35.31216081
15001,주유소,2339,2,128.8723539,35.31194342
15001,주유소,3246,2,128.8892245,35.23555209
15001,주유소,3247,2,128.8892591,35.23536931
15001,주유소,3248,2,128.8893514,35.23554958
15001,주유소,3255,2,128.8884767,35.23768182
15001,주유소,3256,2,128.8886894,35.237643
15001,주유소,3257,2,128.8879404,35.23742541
15001,주유소,3258,2,128.8881835,35.23738746
15001,주유소,3477,2,128.7685157,35.23580637
