건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
1001,단독주택,114372,0,128.8915939,35.28784117
8101,초등학교,176958,0,128.8731665,35.2409468
17006,종묘배양시설,120167,0,128.833772,35.20264506
1003,다가구주택,121920,0,128.9096561,35.24837319
3012,공중화장실,122087,0,128.8752782,35.26682361
3012,공중화장실,122088,0,128.8757513,35.26408392
1003,다가구주택,121172,0,128.8915816,35.22888144
1003,다가구주택,122318,0,128.816355,35.17812057
1001,단독주택,146078,0,128.7443915,35.25685966
1001,단독주택,146238,0,128.8031353,35.28430839
1001,단독주택,146258,0,128.8030435,35.284311
1001,단독주택,146278,0,128.8736943,35.25976323
1003,다가구주택,119007,0,128.8242325,35.22268151
1001,단독주택,126081,0,128.8259029,35.35978824
1003,다가구주택,112123,0,128.7259651,35.30916818
17999,기타동식물관련시설,126618,0,128.8057669,35.24786202
17999,기타동식물관련시설,156668,0,128.9060028,35.21868566
17999,기타동식물관련시설,156669,0,128.906129,35.21846593
17999,기타동식물관련시설,171858,0,128.7659159,35.26207949
1001,단독주택,171878,0,128.8924002,35.28309276
1003,다가구주택,114342,0,128.8001161,35.17788524
1003,다가구주택,115179,0,128.8198972,35.20618027
17101,축사,120617,0,128.810449,35.31774301
17101,축사,120618,0,128.810537,35.31785764
17101,축사,120619,0,128.810638,35.3179613
17101,축사,120620,0,128.8108613,35.31781783
1003,다가구주택,123519,0,128.8142257,35.17444242
1003,다가구주택,114362,0,128.79267,35.18889704
17101,축사,120291,0,128.8011535,35.2235387
17101,축사,120292,0,128.8014099,35.22351123
17101,축사,120293,0,128.8013717,35.22331888
17999,기타동식물관련시설,155958,0,128.776628,35.22213433
1001,단독주택,155879,0,128.9016727,35.28352064
1001,단독주택,155898,0,128.8919919,35.2841426
1003,다가구주택,155278,0,128.8111733,35.17783867
2003,다세대주택,115459,0,128.8961846,35.23341807
1001,단독주택,141038,0,128.8439385,35.20683821
1001,단독주택,182918,0,128.7894692,35.17726342
1001,단독주택,114373,0,128.8741067,35.22106031
1003,다가구주택,119417,0,128.8570796,35.23960626
1003,다가구주택,118075,0,128.8138103,35.16791152
1001,단독주택,115222,0,128.8020111,35.30244426
17101,축사,126019,0,128.8826297,35.28874605
17101,축사,126020,0,128.8827451,35.28881068
17101,축사,126021,0,128.8827519,35.28897308
1001,단독주택,189798,0,128.8177571,35.20473302
3021,마을공회당,187719,0,128.8141107,35.31453994
17203,관리사,129160,0,128.9759362,35.23239575
17203,관리사,129162,0,128.9761451,35.23087618
17999,기타동식물관련시설,136841,0,128.8352215,35.24859498
1001,단독주택,66983,0,128.8756816,35.2340378
1003,다가구주택,115162,0,128.8890602,35.23006831
1003,다가구주택,117872,0,128.8689851,35.25046012
1001,단독주택,115175,0,128.8900728,35.30542196
1001,단독주택,115193,0,128.7287696,35.313285
17101,축사,119245,0,128.7802111,35.32258335
3012,공중화장실,125761,0,128.8066818,35.19202017
3012,공중화장실,125762,0,128.8019352,35.1894625
3012,공중화장실,125763,0,128.7963508,35.1883486
3012,공중화장실,125764,0,128.8000098,35.17717603
3012,공중화장실,125765,0,128.794262,35.17772697
3012,공중화장실,125766,0,128.7989873,35.18001845
3012,공중화장실,125768,0,128.8037659,35.19532566
3012,공중화장실,125769,0,128.8059621,35.17964762
3012,공중화장실,125770,0,128.7968884,35.19503371
3012,공중화장실,125771,0,128.7773399,35.18414198
3012,공중화장실,125774,0,128.7703815,35.18435016
17999,기타동식물관련시설,126838,0,128.7523855,35.31938243
1001,단독주택,126543,0,128.7740366,35.25330681
1001,단독주택,126545,0,128.7492283,35.27120763
1001,단독주택,126546,0,128.7492571,35.27106482
17203,관리사,126420,0,128.8489623,35.17034725
3012,공중화장실,125767,0,128.8011034,35.20226597
17999,기타동식물관련시설,126978,0,128.8363955,35.18193934
1003,다가구주택,115668,0,128.8028242,35.17530477
1001,단독주택,115669,0,128.7928441,35.34013274
1001,단독주택,115670,0,128.7930077,35.34013886
1001,단독주택,115671,0,128.7927805,35.34003746
1001,단독주택,114374,0,128.8900511,35.22444756
1003,다가구주택,115196,0,128.7955117,35.18999436
1001,단독주택,114375,0,128.7228457,35.31999459
1001,단독주택,114376,0,128.722733,35.3199293
1001,단독주택,188100,0,128.8309172,35.16913844
17999,기타동식물관련시설,121557,0,128.9516052,35.31957439
1001,단독주택,125124,0,128.7583638,35.31190219
17999,기타동식물관련시설,127629,0,128.810495,35.30372507
17999,기타동식물관련시설,127630,0,128.8513182,35.37745917
1001,단독주택,125978,0,128.7779933,35.25766702
1003,다가구주택,115198,0,128.8177376,35.20515388
1001,단독주택,146559,0,128.7400191,35.2993762
17999,기타동식물관련시설,126398,0,128.8939289,35.33550828
17999,기타동식물관련시설,126399,0,128.9633487,35.23089827
17999,기타동식물관련시설,126402,0,128.8283106,35.25308589
17999,기타동식물관련시설,126403,0,128.8314622,35.25032501
1003,다가구주택,116412,0,128.8971354,35.23489225
1001,단독주택,125961,0,128.853872,35.1846698
1001,단독주택,125960,0,128.8538424,35.18474815
17006,종묘배양시설,125979,0,128.7955199,35.28665288
1001,단독주택,115223,0,128.7079831,35.29430382
2003,다세대주택,115197,0,128.8110401,35.19758763
16009,차고,119534,0,128.8683911,35.31875504
17101,축사,137618,0,128.8453194,35.36900139
17101,축사,137638,0,128.8454327,35.36914694
17101,축사,137658,0,128.8455291,35.36924297
1001,단독주택,119531,0,128.8079524,35.35104161
1003,다가구주택,117673,0,128.902238,35.23883228
1001,단독주택,123429,0,128.932397,35.22457635
1001,단독주택,123434,0,128.8870439,35.27779381
16002,세차장,121578,0,128.8935651,35.22704786
16002,세차장,121579,0,128.8934374,35.22701442
1003,다가구주택,116413,0,128.8705935,35.22213131
17101,축사,124260,0,128.818662,35.33586118
17101,축사,124261,0,128.8189641,35.33590409
17101,축사,124263,0,128.8443053,35.36872728
1001,단독주택,127298,0,128.8840573,35.32803143
17203,관리사,127299,0,128.7326973,35.21886377
3012,공중화장실,127321,0,128.9059163,35.25769928
17006,종묘배양시설,120011,0,128.8395166,35.37973183
17006,종묘배양시설,120012,0,128.8394935,35.37958736
1001,단독주택,146498,0,128.8566284,35.22250429
1001,단독주택,121079,0,128.8335539,35.24301132
1003,다가구주택,132318,0,128.8320576,35.16752227
1003,다가구주택,115202,0,128.8148992,35.20580903
17999,기타동식물관련시설,129158,0,128.8546522,35.1869123
17203,관리사,129159,0,128.9716655,35.23018104
1003,다가구주택,115385,0,128.8537044,35.23536775
15006,액화가스판매소,115224,0,128.7497238,35.26604393
15006,액화가스판매소,115225,0,128.7497754,35.26615075
17006,종묘배양시설,120448,0,128.8934576,35.22470302
17999,기타동식물관련시설,123661,0,128.9655251,35.24099852
1001,단독주택,117331,0,128.7422209,35.28593651
1001,단독주택,124281,0,128.9516871,35.23774717
1003,다가구주택,115795,0,128.8103686,35.29791504
1001,단독주택,173798,0,128.8295575,35.28962197
1003,다가구주택,116497,0,128.860873,35.24372263
1001,단독주택,115226,0,128.7430264,35.26181777
1003,다가구주택,115228,0,128.8667656,35.22938726
1001,단독주택,141964,0,128.772621,35.27449684
1003,다가구주택,164318,0,128.8222558,35.17535989
1001,단독주택,115235,0,128.8554665,35.35260663
1001,단독주택,115268,0,128.8586097,35.2236302
1001,단독주택,121177,0,128.801748,35.32182799
1001,단독주택,178759,0,128.8222782,35.16508046
1003,다가구주택,178660,0,128.8656149,35.26446765
1003,다가구주택,115297,0,128.87193,35.26598615
8102,중학교,169078,0,128.8857855,35.23087579
1003,다가구주택,119460,0,128.8107216,35.20498881
1003,다가구주택,115229,0,128.8669512,35.22939934
1003,다가구주택,118251,0,128.8738261,35.25885613
1003,다가구주택,115252,0,128.8871979,35.2392953
1001,단독주택,117491,0,128.8773113,35.23808919
17101,축사,119041,0,128.7556195,35.32508973
17101,축사,119042,0,128.7555561,35.32496033
17999,기타동식물관련시설,183758,0,128.980998,35.23892336
8101,초등학교,176040,0,128.8987883,35.23975169
17999,기타동식물관련시설,146118,0,128.8324203,35.36989215
17999,기타동식물관련시설,146138,0,128.8323848,35.36987062
17999,기타동식물관련시설,146158,0,128.8323457,35.36984971
