gid,건물1,건물2,건물3,관공서,주차장,경제인구,전기차,충전소,차량속도,lon,lat
마마21aa08aa,0,0,0,0,,,0,0,,128.833222,35.36141997
마마21aa08ab,0,0,0,0,,,0,0,,128.833259,35.36367358
마마21aa08ba,0,0,0,0,,,0,0,,128.8332961,35.3659272
마마21aa08bb,0,0,0,0,,0.0,0,0,,128.8333332,35.36818081
마마21aa09aa,1,0,0,0,,,0,0,,128.8333702,35.37043442
마마21aa09ab,0,0,0,0,,0.0,0,0,,128.8334073,35.37268803
마마21aa09ba,1,0,0,0,,,0,0,,128.8334444,35.37494164
마마21aa09bb,1,0,0,0,,0.0,0,0,,128.8334815,35.37719524
마마21aa10aa,3,0,0,0,,0.0,0,0,23.31069364,128.8335185,35.37944885
마마21aa10ab,0,0,0,0,,,0,0,,128.8335556,35.38170246
마마21aa10ba,0,0,0,0,,,0,0,,128.8335927,35.38395606
마마21ab00aa,27,0,0,0,,15.0,0,0,,128.834787,35.28927358
마마21ab00ab,0,0,0,0,,,0,0,,128.834824,35.29152722
마마21ab00ba,0,0,0,0,,,0,0,,128.834861,35.29378086
마마21ab00bb,0,0,0,0,,,0,0,,128.834898,35.2960345
마마21ab01aa,0,0,0,0,,,0,0,,128.834935,35.29828813
마마21ab01ab,14,0,0,0,,0.0,0,0,,128.834972,35.30054177
마마21ab01ba,26,0,0,0,,0.0,0,0,,128.835009,35.3027954
마마21ab01bb,22,0,0,0,,0.0,0,0,,128.8350461,35.30504903
마마21ab02aa,0,0,0,0,,0.0,0,0,,128.8350831,35.30730267
마마21ab02ab,1,0,0,0,,,0,0,,128.8351201,35.3095563
마마21ab02ba,0,0,0,0,,0.0,0,0,,128.8351572,35.31180993
마마21ab02bb,0,0,0,0,,,0,0,,128.8351942,35.31406356
마마21ab03aa,0,0,0,0,,,0,0,,128.8352313,35.31631719
마마21ab03ab,11,0,0,0,,,0,0,,128.8352683,35.31857082
마마21ab03ba,0,0,0,0,,,0,0,,128.8353054,35.32082444
마마21ab03bb,0,0,0,0,,,0,0,,128.8353424,35.32307807
마마21ab04aa,8,0,0,0,,0.0,0,0,,128.8353795,35.3253317
마마21ab04ab,0,0,0,0,,,0,0,,128.8354166,35.32758532
마마21ab04ba,0,0,0,0,,,0,0,,128.8354536,35.32983894
마마21ab04bb,0,0,0,0,,,0,0,,128.8354907,35.33209257
마마21ab05aa,0,0,0,0,,,0,0,,128.8355278,35.33434619
마마21ab05ab,0,0,0,0,,,0,0,,128.8355649,35.33659981
마마21ab05ba,0,0,0,0,,,0,0,,128.835602,35.33885343
마마21ab05bb,0,0,0,0,,,0,0,,128.835639,35.34110705
마마21ab06aa,0,0,0,0,,,0,0,,128.8356761,35.34336067
마마21ab06ab,0,0,0,0,,,0,0,,128.8357132,35.34561429
마마21ab06ba,0,0,0,0,,,0,0,,128.8357503,35.3478679
마마21ab06bb,0,0,0,0,,,0,0,,128.8357875,35.35012152
마마21ab07aa,0,0,0,0,,,0,0,,128.8358246,35.35237513
마마21ab07ab,0,0,0,0,,0.0,0,0,,128.8358617,35.35462875
마마21ab07ba,1,0,0,0,,7.000000000000001,0,0,,128.8358988,35.35688236
마마21ab07bb,1,0,0,0,,14.0,0,0,,128.8359359,35.35913597
마마21ab08aa,0,0,0,1,,,0,0,,128.8359731,35.36138958
마마21ab08ab,0,0,0,0,,,0,0,,128.8360102,35.3636432
마마21ab08ba,0,0,0,0,,,0,0,,128.8360473,35.36589681
마마21ab08bb,1,0,0,0,,,0,0,,128.8360845,35.36815041
마마21ab09aa,0,0,0,0,,,0,0,,128.8361216,35.37040402
마마21ab09ab,0,0,0,0,,,0,0,,128.8361588,35.37265763
마마21ab09ba,1,0,0,0,,,0,0,,128.8361959,35.37491124
마마21ab09bb,0,0,0,0,,0.0,0,0,,128.8362331,35.37716484
마마21ab10aa,2,0,0,0,,0.0,0,0,,128.8362702,35.37941845
마마21ab10ab,0,0,0,0,,0.0,0,0,,128.8363074,35.38167205
마마21ab10ba,0,0,0,0,,,0,0,,128.8363446,35.38392565
마마21ab10bb,0,0,0,0,,,0,0,,128.8363817,35.38617925
마마21ba00aa,0,0,0,0,,0.0,0,0,,128.8375356,35.28924322
마마21ba00ab,0,0,0,0,,,0,0,,128.8375727,35.29149685
마마21ba00ba,0,0,0,0,,,0,0,,128.8376098,35.29375049
마마21ba00bb,0,0,0,0,,,0,0,,128.8376469,35.29600412
마마21ba01aa,0,0,0,0,,,0,0,,128.8376839,35.29825775
마마21ba01ab,6,0,0,0,,,0,0,,128.837721,35.30051139
마마21ba01ba,38,0,0,0,,0.0,0,0,,128.8377581,35.30276502
마마21ba01bb,3,0,0,0,,0.0,0,0,,128.8377952,35.30501865
마마21ba02aa,0,0,0,0,,,0,0,,128.8378323,35.30727228
마마21ba02ab,0,0,0,0,,,0,0,,128.8378695,35.30952591
마마21ba02ba,0,0,0,0,,,0,0,,128.8379066,35.31177954
마마21ba02bb,0,0,0,0,,,0,0,,128.8379437,35.31403316
마마21ba03aa,2,0,0,0,,0.0,0,0,,128.8379808,35.31628679
마마21ba03ab,0,0,0,0,,,0,0,,128.8380179,35.31854042
마마21ba03ba,0,0,0,0,,0.0,0,0,,128.8380551,35.32079404
마마21ba03bb,0,0,0,0,,,3,0,,128.8380922,35.32304767
마마21ba04aa,0,0,0,0,,0.0,0,0,,128.8381293,35.32530129
마마21ba04ab,0,0,0,0,,,0,0,,128.8381665,35.32755491
마마21ba04ba,0,0,0,0,,,0,0,,128.8382036,35.32980853
마마21ba04bb,4,0,0,0,,0.0,0,0,,128.8382408,35.33206215
마마21ba05aa,0,0,0,0,,,0,0,,128.8382779,35.33431577
마마21ba05ab,0,0,0,0,,,0,0,,128.8383151,35.33656939
마마21ba05ba,0,0,0,0,,,0,0,,128.8383523,35.33882301
마마21ba05bb,0,0,0,0,,,0,0,,128.8383894,35.34107662
마마21ba06aa,0,0,0,0,,,0,0,,128.8384266,35.34333024
마마21ba06ab,0,0,0,0,,,0,0,,128.8384638,35.34558386
마마21ba06ba,0,0,0,0,,,0,0,,128.838501,35.34783747
마마21ba06bb,0,0,0,0,,,0,0,,128.8385381,35.35009108
마마21ba07aa,0,0,0,0,,,0,0,,128.8385753,35.3523447
마마21ba07ab,0,0,0,0,,0.0,0,0,,128.8386125,35.35459831
마마21ba07ba,1,0,0,0,,21.0,0,0,12.0,128.8386497,35.35685192
마마21ba07bb,1,0,0,0,,39.0,0,0,,128.8386869,35.35910553
마마21ba08aa,4,0,0,0,,9.0,0,0,,128.8387241,35.36135914
마마21ba08ab,7,2,0,0,,0.0,0,0,,128.8387613,35.36361275
마마21ba08ba,0,0,0,0,,,0,0,,128.8387986,35.36586635
마마21ba08bb,0,0,0,0,,,0,0,,128.8388358,35.36811996
마마21ba09aa,0,0,0,0,,,0,0,,128.838873,35.37037356
마마21ba09ab,0,0,0,0,,,0,0,,128.8389102,35.37262717
마마21ba09ba,1,0,0,0,,,0,0,20.96228324,128.8389474,35.37488077
마마21ba09bb,0,0,0,0,,0.0,0,0,,128.8389847,35.37713438
마마21ba10aa,2,0,0,0,,0.0,0,0,,128.8390219,35.37938798
마마21ba10ab,0,0,0,0,,,0,0,,128.8390592,35.38164158
마마21ba10ba,0,0,0,0,,,0,0,,128.8390964,35.38389518
마마21ba10bb,0,0,0,0,,,0,0,22.0,128.8391337,35.38614878
마마21bb00aa,0,0,0,0,,,0,0,,128.8402842,35.28921279
마마21bb00ab,0,0,0,0,,,0,0,,128.8403214,35.29146642
마마21bb00ba,0,0,0,0,,,0,0,,128.8403586,35.29372005
마마21bb00bb,0,0,0,0,,,0,0,,128.8403957,35.29597368
마마21bb01aa,2,0,0,0,,,0,0,,128.8404329,35.29822732
마마21bb01ab,24,0,0,0,,0.0,0,0,,128.8404701,35.30048095
마마21bb01ba,37,0,0,0,,9.0,0,0,,128.8405072,35.30273457
마마21bb01bb,11,0,0,0,,0.0,0,0,,128.8405444,35.3049882
마마21bb02aa,0,0,0,0,,,0,0,,128.8405816,35.30724183
마마21bb02ab,0,0,0,0,,,0,0,,128.8406188,35.30949546
마마21bb02ba,0,0,0,0,,,0,0,,128.840656,35.31174908
마마21bb02bb,0,0,0,0,,,0,0,,128.8406932,35.31400271
마마21bb03aa,0,0,0,0,,0.0,0,0,,128.8407304,35.31625633
마마21bb03ab,0,0,0,0,,,0,0,,128.8407676,35.31850995
마마21bb03ba,0,0,0,0,,0.0,0,0,,128.8408048,35.32076358
마마21bb03bb,11,0,0,0,,0.0,0,0,36.12572254,128.840842,35.3230172
마마21bb04aa,9,0,0,0,,12.0,0,0,,128.8408792,35.32527082
마마21bb04ab,1,0,0,0,,8.0,0,0,,128.8409164,35.32752444
마마21bb04ba,2,0,0,0,,7.000000000000001,0,0,,128.8409536,35.32977806
마마21bb04bb,5,0,0,0,,0.0,0,0,,128.8409909,35.33203167
마마21bb05aa,1,0,0,0,,,0,0,,128.8410281,35.33428529
마마21bb05ab,0,0,0,0,,,0,0,,128.8410653,35.33653891
마마21bb05ba,0,0,0,0,,,0,0,,128.8411026,35.33879252
마마21bb05bb,2,0,0,0,,,0,0,,128.8411398,35.34104614
마마21bb06aa,0,0,0,0,,,0,0,,128.8411771,35.34329975
마마21bb06ab,0,0,0,0,,,0,0,,128.8412143,35.34555336
마마21bb06ba,0,0,0,0,,,0,0,,128.8412516,35.34780697
마마21bb06bb,0,0,0,0,,,0,0,,128.8412888,35.35006059
마마21bb07aa,0,0,0,0,,,0,0,,128.8413261,35.3523142
마마21bb07ab,0,0,0,0,,,0,0,,128.8413634,35.3545678
마마21bb07ba,3,0,0,0,,0.0,0,0,,128.8414006,35.35682141
마마21bb07bb,0,0,0,0,,0.0,0,0,,128.8414379,35.35907502
마마21bb08aa,1,0,0,0,,0.0,0,0,27.03323699,128.8414752,35.36132863
마마21bb08ab,0,0,0,0,,,0,0,,128.8415125,35.36358223
마마21bb08ba,0,0,0,0,,,0,0,,128.8415498,35.36583584
마마21bb08bb,0,0,0,0,,,0,0,,128.8415871,35.36808944
마마21bb09aa,0,0,0,0,,,0,0,,128.8416244,35.37034304
마마21bb09ab,0,0,0,0,,0.0,0,0,,128.8416617,35.37259665
마마21bb09ba,3,0,0,0,,0.0,0,0,,128.841699,35.37485025
마마21bb09bb,3,0,0,0,,0.0,0,0,36.93872832,128.8417363,35.37710385
마마21bb10aa,16,0,0,0,,15.0,0,0,,128.8417736,35.37935745
마마21bb10ab,8,0,0,0,,0.0,0,0,,128.8418109,35.38161104
마마21bb10ba,0,0,0,0,,,0,0,,128.8418482,35.38386464
마마21bb10bb,0,0,0,0,,,0,0,,128.8418856,35.38611824
마마21bb11aa,0,0,0,0,,,0,0,,128.8419229,35.38837184
마마22aa00aa,21,0,0,0,,0.0,0,0,,128.8430329,35.28918229
마마22aa00ab,3,0,0,0,,0.0,0,0,,128.8430701,35.29143592
마마22aa00ba,0,0,0,0,,0.0,0,0,34.0,128.8431073,35.29368956
마마22aa00bb,5,0,0,0,,0.0,0,0,,128.8431446,35.29594318
마마22aa01aa,41,0,0,0,,0.0,0,0,,128.8431818,35.29819681
마마22aa01ab,34,0,0,0,,8.0,0,0,,128.8432191,35.30045044
