건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
13100,일반공장,116893,1,128.7730587,35.27858751
3001,소매점,116876,1,128.753186,35.26697558
4001,일반음식점,116877,1,128.7614129,35.29589526
4002,휴게음식점,119240,1,128.8054992,35.18843318
13100,일반공장,120168,1,128.8271219,35.25724995
13100,일반공장,120169,1,128.8272514,35.25711463
4001,일반음식점,119242,1,128.9118384,35.30915459
4001,일반음식점,119259,1,128.7192074,35.30589029
13100,일반공장,120170,1,128.8276764,35.25743191
13100,일반공장,120171,1,128.8276707,35.25765925
4005,제조업소,114325,1,128.8453783,35.22192659
4005,제조업소,114326,1,128.84538,35.22178817
4001,일반음식점,124564,1,128.8387582,35.23733042
13100,일반공장,190758,1,128.9988534,35.27995434
13100,일반공장,190778,1,128.9984077,35.28022805
4005,제조업소,172298,1,128.8514696,35.34915508
13100,일반공장,172338,1,128.8012036,35.29265368
13100,일반공장,172340,1,128.8015209,35.29235389
4402,사무소,176701,1,128.8422595,35.20867054
13100,일반공장,176679,1,128.8419696,35.20933823
4005,제조업소,176698,1,128.9082944,35.22698179
13100,일반공장,176700,1,128.8419188,35.20872282
4402,사무소,135278,1,128.7545848,35.32611458
13100,일반공장,143339,1,128.7932299,35.2917304
13100,일반공장,143340,1,128.7933015,35.29215455
3001,소매점,143358,1,128.79574,35.29403721
3001,소매점,143378,1,128.7958608,35.2941563
3001,소매점,120018,1,128.8065757,35.29617347
3001,소매점,120019,1,128.8064105,35.29606828
3001,소매점,117498,1,128.8379661,35.27709324
13100,일반공장,117499,1,128.9119466,35.30144429
14001,창고,118411,1,128.8456504,35.22324729
13100,일반공장,138460,1,128.7714182,35.28198191
4001,일반음식점,118777,1,128.7366802,35.30745077
13100,일반공장,158498,1,128.8129198,35.21686454
4005,제조업소,123884,1,128.8019914,35.29050387
4001,일반음식점,188139,1,128.8791749,35.22511018
14001,창고,188140,1,128.8790669,35.22505116
13100,일반공장,115176,1,128.7680595,35.27373089
14001,창고,154438,1,128.8269954,35.36781667
4001,일반음식점,154478,1,128.7496512,35.24750287
13100,일반공장,154398,1,128.8366413,35.22605095
3001,소매점,154458,1,128.7265386,35.30501405
13100,일반공장,153718,1,128.8366746,35.22486623
3002,휴게음식점,153738,1,128.9206083,35.28674156
4499,기타사무소,124368,1,128.8051503,35.17696257
13100,일반공장,112121,1,128.7769225,35.25135918
4005,제조업소,124778,1,128.7290218,35.2789576
4006,수리점,124779,1,128.7287427,35.27898025
3001,소매점,124798,1,128.7605029,35.29429057
3001,소매점,124799,1,128.8295534,35.21058287
3001,소매점,124800,1,128.8292961,35.21080853
3001,소매점,124801,1,128.8294619,35.21016191
3001,소매점,124839,1,128.7183601,35.30197978
13100,일반공장,124758,1,128.868757,35.31708902
13100,일반공장,124759,1,128.8687366,35.31696939
3001,소매점,124802,1,128.9598162,35.24768465
4402,사무소,121192,1,128.8467269,35.19702919
4402,사무소,112124,1,128.8111288,35.19744347
3001,소매점,112125,1,128.8245355,35.22208099
3001,소매점,115163,1,128.7611798,35.29663428
8300,노인복지시설,167018,1,128.8991895,35.23315669
13100,일반공장,114368,1,128.8020914,35.28842798
13100,일반공장,114369,1,128.8031117,35.21127895
4001,일반음식점,114371,1,128.7800682,35.26862965
4001,일반음식점,119988,1,128.7342645,35.31292118
4002,휴게음식점,121623,1,128.8891702,35.27488883
4999,기타제2종근생,157858,1,128.8382322,35.20427566
14001,창고,157878,1,128.883561,35.3267881
13100,일반공장,157879,1,128.8120438,35.2380756
13100,일반공장,157880,1,128.8123026,35.23823319
10299,기타일반업무시설,157881,1,128.8038793,35.32716192
10299,기타일반업무시설,157882,1,128.8035943,35.32691232
13100,일반공장,115174,1,128.7749974,35.24211922
6301,상점,116998,1,128.8045154,35.19247965
13100,일반공장,115178,1,128.7687066,35.27407869
13100,일반공장,115177,1,128.7683611,35.27427166
13100,일반공장,112210,1,128.8429452,35.2757028
13100,일반공장,112211,1,128.8432074,35.27565801
13100,일반공장,145978,1,128.7916094,35.2916402
13100,일반공장,145998,1,128.7920506,35.29135793
13100,일반공장,146018,1,128.7915415,35.29123585
13100,일반공장,146038,1,128.7916716,35.29103279
13100,일반공장,120418,1,128.7714815,35.26243721
13100,일반공장,120419,1,128.7130638,35.28699768
4005,제조업소,114340,1,128.8054268,35.22786635
4005,제조업소,114341,1,128.8053862,35.22770085
3001,소매점,125180,1,128.8076016,35.29430694
27999,기타발전시설,126061,1,128.8993491,35.36119522
4001,일반음식점,184518,1,128.8154166,35.19626973
14001,창고,120172,1,128.8149939,35.28145701
13100,일반공장,114363,1,128.9061303,35.23681717
13100,일반공장,114364,1,128.9064552,35.23686896
4402,사무소,160678,1,128.8523159,35.22137857
5999,기타문화및집회시설,168118,1,128.8663322,35.2606311
4001,일반음식점,155938,1,128.821239,35.25611467
4001,일반음식점,124198,1,128.8427936,35.23197121
3001,소매점,115751,1,128.8842394,35.24052361
3001,소매점,114265,1,128.8595705,35.22158578
3001,소매점,181918,1,128.949893,35.22891249
3001,소매점,181938,1,128.9500753,35.22898201
3001,소매점,181958,1,128.9502621,35.22907224
10299,기타일반업무시설,115465,1,128.7746248,35.2198971
13100,일반공장,115466,1,128.8352458,35.21506535
13100,일반공장,115467,1,128.8353614,35.2153963
13100,일반공장,115415,1,128.748805,35.31797237
13100,일반공장,115416,1,128.7743471,35.26287381
13100,일반공장,115417,1,128.7741913,35.26311211
13100,일반공장,120430,1,128.7793679,35.25178333
13100,일반공장,120431,1,128.7792301,35.25163164
13100,일반공장,120432,1,128.8460356,35.3404456
3001,소매점,116233,1,128.7069936,35.29029683
13100,일반공장,116234,1,128.7071356,35.28997481
13100,일반공장,158518,1,128.917166,35.2315856
3001,소매점,179878,1,128.9506076,35.236176
4001,일반음식점,187718,1,128.8214447,35.20692929
14999,기타창고시설,129185,1,128.8686936,35.18513651
13100,일반공장,136818,1,128.776673,35.25776959
13100,일반공장,136840,1,128.7770178,35.25768263
4402,사무소,117873,1,128.7479302,35.31784386
3001,소매점,123341,1,128.8443882,35.23184321
3002,휴게음식점,115694,1,128.8021044,35.19162159
8300,노인복지시설,153378,1,128.9167445,35.23697461
4999,기타제2종근생,126822,1,128.851713,35.23024695
4999,기타제2종근생,156078,1,128.8793216,35.22377541
3002,휴게음식점,126971,1,128.8820109,35.22380103
4005,제조업소,127000,1,128.8446232,35.19799214
3999,기타제1종근생,133398,1,128.8787064,35.25885538
4402,사무소,133438,1,128.9587713,35.30782815
4402,사무소,127628,1,128.9798758,35.26330461
3015,한의원,127658,1,128.9933878,35.23607224
13100,일반공장,120227,1,128.775264,35.26889393
14001,창고,145838,1,128.9771091,35.27231453
4001,일반음식점,115674,1,128.8662445,35.25453933
4001,일반음식점,115680,1,128.7252394,35.30633513
14999,기타창고시설,137558,1,128.8083087,35.19819447
14999,기타창고시설,137559,1,128.8084553,35.19827863
13100,일반공장,189078,1,128.9998377,35.2743833
13100,일반공장,189079,1,129.0001538,35.2743726
13100,일반공장,119356,1,128.8434501,35.31995536
4001,일반음식점,119445,1,128.8079714,35.30509947
3007,마을공동시설,120140,1,128.7912556,35.2910711
14001,창고,120243,1,128.8123364,35.23762808
13100,일반공장,116414,1,128.7707333,35.27044537
13100,일반공장,116415,1,128.7709202,35.27041896
13100,일반공장,116416,1,128.7711063,35.27039285
13100,일반공장,116417,1,128.7707305,35.27063634
4005,제조업소,178598,1,128.8475907,35.19820077
9001,체육관,126359,1,128.8214482,35.17872828
4005,제조업소,125962,1,128.9231065,35.2248606
13100,일반공장,115352,1,128.7556428,35.33434816
13100,일반공장,115353,1,128.7557973,35.33443127
13100,일반공장,115354,1,128.8037423,35.21193226
4005,제조업소,115351,1,128.7549017,35.29324576
14999,기타창고시설,164438,1,128.9843268,35.23979152
3001,소매점,164398,1,128.828262,35.27495144
14999,기타창고시설,137678,1,128.8772168,35.18141132
14001,창고,137718,1,128.8433666,35.21072638
10204,사무소,137738,1,128.8432997,35.21086947
14999,기타창고시설,137758,1,128.7868081,35.17420231
4001,일반음식점,137538,1,128.7377809,35.30237031
4001,일반음식점,137698,1,128.8407193,35.23011989
13100,일반공장,172018,1,128.8161022,35.2355374
13100,일반공장,172038,1,128.8158068,35.23537531
3002,휴게음식점,123443,1,128.7803891,35.18282137
4402,사무소,115759,1,128.8651187,35.22966578
13100,일반공장,115248,1,128.7720324,35.26398709
13100,일반공장,115249,1,128.7723605,35.26416117
10204,사무소,115250,1,128.7723085,35.26371909
4999,기타제2종근생,115200,1,128.8336802,35.37862726
4999,기타제2종근생,115201,1,128.8339165,35.37871539
4999,기타제2종근생,115199,1,128.8336628,35.37865442
13100,일반공장,118211,1,128.770946,35.27234634
13100,일반공장,118212,1,128.7712833,35.27226176
13100,일반공장,189080,1,128.9997695,35.27413956
13100,일반공장,189081,1,129.0001927,35.27412303
13100,일반공장,124238,1,128.7721004,35.26892321
13100,일반공장,189082,1,128.999724,35.27390761
13100,일반공장,115232,1,128.770604,35.26263728
13100,일반공장,115233,1,128.7704569,35.26255628
4005,제조업소,115253,1,128.805447,35.22707129
4005,제조업소,115254,1,128.8055594,35.22724614
3001,소매점,121078,1,128.8431727,35.22816983
3999,기타제1종근생,132319,1,128.8240228,35.17230796
13100,일반공장,132338,1,128.8021111,35.29190657
13100,일반공장,132358,1,128.8023247,35.29185917
14001,창고,120471,1,128.7711048,35.25355542
14001,창고,120472,1,128.7712173,35.25357134
14001,창고,120473,1,128.7712166,35.25348939
4005,제조업소,115251,1,128.8107024,35.2214873
14999,기타창고시설,120449,1,128.8937349,35.22461226
4001,일반음식점,178918,1,128.8180788,35.19377914
3001,소매점,124258,1,128.8789998,35.2431946
13100,일반공장,124282,1,128.7726032,35.26139788
13100,일반공장,124283,1,128.7723469,35.26120477
13100,일반공장,124284,1,128.76989,35.27417249
13100,일반공장,124285,1,128.7695096,35.27425011
3001,소매점,124279,1,128.8420958,35.23562654
4005,제조업소,173778,1,128.8529286,35.2224999
3001,소매점,173818,1,128.9167015,35.21873109
3001,소매점,173878,1,128.8150752,35.1722595
3001,소매점,173819,1,128.9165916,35.2186504
13100,일반공장,162578,1,128.7720113,35.27894703
4001,일반음식점,162598,1,128.7618079,35.33377093
4001,일반음식점,119993,1,128.8008911,35.19229092
14001,창고,115227,1,128.7428907,35.26179593
13100,일반공장,121193,1,128.808138,35.30334414
13100,일반공장,115230,1,128.7694424,35.2762783
13100,일반공장,115231,1,128.7690049,35.27622316
13100,일반공장,188318,1,129.0008504,35.27973347
4005,제조업소,115267,1,128.8036389,35.2270947
2005,부대시설,120719,1,128.8368801,35.23214416
4001,일반음식점,115667,1,128.7378565,35.31378714
13100,일반공장,121175,1,128.8503139,35.3661691
4005,제조업소,121176,1,128.9131086,35.28994948
13100,일반공장,121173,1,128.8499733,35.3661488
13100,일반공장,121174,1,128.8497476,35.3663458
4001,일반음식점,160698,1,128.8412977,35.22811153
14001,창고,178678,1,128.8441976,35.19781708
